,NAME,CLASS,Speed,TIME (min)
4359,INNER BELT RD,A40,15,0.0869098824620193
4360,INNER BELT RD,A40,15,0.08759706807179622
4361,INNER BELT RD,A40,15,0.06764206367512084
4362,INNER BELT RD,A40,15,0.040815952277590585
4363,1ST AVE,A40,15,0.023607813984615113
4364,1ST AVE,A40,15,0.021653485762782015
4365,CHARLES ST,A40,15,0.0829116566368637
4366,CHARLES ST,A40,15,0.05892406094653471
4367,CHARLES ST,A40,15,0.3519148317112458
4368,1ST AVE,A40,15,0.3559075537257768
4369,COBBLE HILL RD,A40,15,0.3312873564542907
4370,NEW WASHINGTON ST,A40,15,0.3312873564542907
4371,FRANKLIN AVE,A40,15,0.47160344930079656
4372,WASHINGTON ST,A31,20,0.06465720344382533
4373,WASHINGTON AVE,A40,15,0.2487349700289785
4374,FRANKLIN ST,A40,15,0.218736676527552
4375,FRANKLIN ST,A40,15,0.0924192472437931
4376,FRANKLIN PL,A40,15,0.13438009304545218
4377,WASHINGTON ST,A31,20,0.09186690636861629
4378,MYRTLE ST,A40,15,0.3598633628581075
4379,WASHINGTON ST,A31,20,0.1293141295810916
4380,MYRTLE PL,A40,15,0.10207222690375486
4381,MYRTLE ST,A40,15,0.11054887573480449
4382,MYRTLE CT,A40,15,0.10207222690375486
4383,FRANKLIN ST,A40,15,0.05892371122527186
4384,STATE ST,A31,20,0.15127970010889094
4385,ATLANTIC AVE,A40,15,0.08291165647291847
4386,ATLANTIC AVE,A40,15,0.16582331335797224
4387,INDIA WHARF,A40,15,0.07776404559561667
4388,CENTRAL WHARF,A40,15,0.24506696634975225
4389,LONG WHARF,A40,15,0.26528133331696646
4390,SCOTT ALY,A40,15,0.19726031868416147
4391,SALT LN,A40,15,0.06872706002755548
4392,NORTH ST,A41,15,0.5103969921207792
4393,CREEK SQ,A40,15,0.2880707340392986
4394,,A63,20,0.07438063583421003
4395,,A63,20,0.08362900348654974
4396,HANOVER ST,A07,20,0.025162322147552027
4397,HANOVER ST,A07,20,0.03608256039427871
4398,I 93,A11,45,0.04664384619488042
4399,STATE HWY 3,A11,45,0.04664384619488042
4400,BLACKSTONE ST,A40,15,0.272690413938894
4401,,A63,20,0.13967654800868018
4402,I 93,A11,45,0.05320102191105791
4403,STATE HWY 3,A11,45,0.05320102191105791
4404,HANOVER ST,A07,20,0.048335397823687766
4405,,A63,20,0.10633346987483791
4406,HANOVER ST,A07,20,0.025999567915196316
4407,CROSS ST,A63,20,0.058519044264197864
4408,I 93 - US HWY 1 - STATE HWY 3 RAMP,A63,20,0.058519044264197864
4409,I 93,A11,45,0.0845439629688719
4410,STATE HWY 3,A11,45,0.0845439629688719
4411,,A63,20,0.1078822914765678
4412,I 93,A11,45,0.02189874012857943
4413,STATE HWY 3,A11,45,0.02189874012857943
4414,NORTH ST,A63,20,0.025330083998371666
4415,CALLAHAN TUNNEL ACCESS RAMP,A63,20,0.025330083998371666
4416,ADAMS PL,A40,15,0.06873582812675805
4417,W 3RD ST,A40,15,0.1847143324997076
4418,BOLTON ST,A40,15,0.4280389061107174
4419,D ST,A40,15,0.11641064025277391
4420,D ST,A40,15,0.18075460391096523
4421,ATHENS ST,A41,15,0.29831800730523417
4422,W 3RD ST,A41,15,0.3152431058254832
4423,BOLTON ST,A41,15,0.4280309673552344
4424,B ST,A40,15,0.09865061423410873
4425,W 2ND ST,A40,15,0.16505587246400816
4426,B ST,A40,15,0.20620308095799797
4427,C ST,A41,15,0.11641000165021206
4428,C ST,A40,15,0.11640972806241578
4429,W 2ND ST,A41,15,0.41072759584950363
4430,W 1ST ST,A40,15,0.41264004283076117
4431,B ST,A40,15,0.23281589840748276
4432,C ST,A40,15,0.17183681807954537
4433,W 2ND ST,A40,15,0.4126454711194934
4434,W 1ST ST,A40,15,0.28101034618988713
4435,C ST,A40,15,0.17183633530765363
4436,C ST,A40,15,0.06873439912266949
4437,CYPHER ST,A40,15,0.06722644349248962
4438,W 1ST ST,A40,15,0.1807461393649415
4439,CYPHER ST,A40,15,0.22999114982002233
4440,CYPHER ST,A40,15,0.31523826568123337
4441,C ST,A40,15,0.1988524756651412
4442,LOUIS ST,A40,15,0.26688260928071056
4443,DORCHESTER AVE,A40,15,0.9313432338056254
4444,RICHARDS ST,A40,15,0.1652876806883891
4445,GRANITE ST,A40,15,0.7558200419703687
4446,MOUNT WASHINGTON AVE,A40,15,0.28133407517799236
4447,ATLANTIC AVE,A40,15,0.09428391081394095
4448,EAST ST,A40,15,0.13154334795772776
4449,ATLANTIC AVE,A40,15,0.08249837467927093
4450,ATLANTIC AVE,A40,15,0.22943133427074452
4451,ESSEX ST,A41,15,0.2781630475337399
4452,I 93,A11,45,0.08962323261648199
4453,STATE HWY 3,A11,45,0.08962323261648199
4454,ATLANTIC AVE,A40,15,0.11314675932957081
4455,ATLANTIC AVE,A40,15,0.16622792684493162
4456,SUMMER ST,A41,15,0.04931957441843405
4457,ATLANTIC AVE,A31,20,0.061890306320883784
4458,SUMMER ST,A41,15,0.3452385300800557
4459,DORCHESTER AVE,A40,15,0.1632807485075073
4460,DORCHESTER AVE,A40,15,0.5545719292393021
4461,SUMMER ST,A41,15,0.10212261028504678
4462,ESTES PL,A40,15,0.27728445664197787
4463,SUMMER ST,A41,15,0.19728034434742076
4464,SUMMER ST,A41,15,0.04932022071954058
4465,GILBERT PL,A40,15,0.3092873269757075
4466,DORCHESTER AVE,A40,15,0.26888305308787935
4467,A ST,A40,15,0.6562951389648057
4468,MIDWAY ST,A40,15,0.8265817670532742
4469,MOUNT WASHINGTON AVE,A40,15,0.2964988732632132
4470,BINFORD ST,A40,15,0.2993423288696076
4471,NECCO ST,A40,15,0.45490666630452864
4472,A ST,A40,15,0.19475135742318883
4473,BINFORD ST,A40,15,0.09864523191267725
4474,A ST,A40,15,0.1605333008352776
4475,BINFORD ST,A40,15,0.09278098042246566
4476,BINFORD ST,A40,15,0.09045938695965633
4477,WORMWOOD ST,A40,15,0.2637786912338188
4478,A ST,A40,15,0.3111670811466654
4479,NECCO PL,A40,15,0.09242898515071137
4480,NECCO CT,A40,15,0.11640206512428496
4481,NECCO ST,A40,15,0.09510727977566952
4482,NECCO ST,A40,15,0.1511625859573275
4483,NECCO CT,A40,15,0.13154498786596577
4484,SUMMER ST,A41,15,0.09242864043232146
4485,MELCHER ST,A40,15,0.2100045876841407
4486,SUMMER ST,A41,15,0.16527449753950885
4487,SUMMER ST,A41,15,0.1832306206848085
4488,CONGRESS ST,A31,20,0.10309563083472612
4489,CONGRESS ST,A31,20,0.045954808922356746
4490,CONGRESS ST,A31,20,0.14795945076402497
4491,CONGRESS ST,A31,20,0.14796009672026933
4492,NECCO CT,A40,15,0.2813307724148791
4493,MELCHER ST,A40,15,0.2813295928575802
4494,A ST,A40,15,0.1511628624697382
4495,SUMMER ST,A40,15,0.44664079358480624
4496,A ST,A40,15,0.19474914227866102
4497,A ST,A40,15,0.24055991931741788
4498,CONGRESS ST,A31,20,0.12395690622707964
4499,SLEEPER ST,A40,15,0.2587415044116147
4500,CONGRESS ST,A31,20,0.1109704964136974
4501,CONGRESS ST,A31,20,0.025774103168362716
4502,CONGRESS ST,A31,20,0.1491291757488854
4503,SLEEPER ST,A40,15,0.8438639536649202
4504,W BROADWAY ST,A40,15,0.394681882422765
4505,F ST,A40,15,0.17184145279472413
4506,F ST,A40,15,0.13747281470858683
4507,3RD PL,A40,15,0.15051465353287286
4508,ATHENS ST,A40,15,0.19886065257061541
4509,W 3RD ST,A40,15,0.18471549660236722
4510,ATHENS ST,A40,15,0.06723097497240721
4511,ATHENS ST,A40,15,0.1315608797601215
4512,NASHUA ST,A41,15,0.23131688840752143
4513,AMY CT,A40,15,0.08538920353258578
4514,MARTHA RD,A40,15,0.2781045700406601
4515,STATE HWY 3,A63,20,0.3173200021609376
4516,,A63,20,0.26767469009700445
4517,LOMASNEY WAY,A41,15,0.06872485808685493
4518,LOMASNEY WAY,A41,15,0.13744994768589283
4519,,A63,20,0.04419418620758357
4520,MARTHA RD,A40,15,0.2688220599050302
4521,LOMASNEY WAY,A41,15,0.17181306240093872
4522,LOMASNEY WAY,A41,15,0.08251049055072143
4523,STATE HWY 3,A63,20,0.12934276797146788
4524,NASHUA ST,A41,15,0.4518988463144043
4525,NASHUA ST,A41,15,0.061258745869022975
4526,TREMONT ST,A31,20,0.1280853268735598
4527,AVERY ST,A40,15,0.10579411787846785
4528,HEAD PL,A40,15,0.08291165647291847
4529,TREMONT ST,A31,20,0.0693208772103767
4530,,A40,15,0.10579364736506024
4531,AVERY ST,A40,15,0.08169639845039067
4532,HAYMARKET PL,A40,15,0.11054887561184513
4533,MASON ST,A41,15,0.0924278648112452
4534,MASON ST,A41,15,0.05892709070073071
4535,AVERY ST,A40,15,0.06721693593531977
4536,AVERY PL,A40,15,0.08291165647291847
4537,AVERY ST,A40,15,0.12254479256712142
4538,AVERY PL,A40,15,0.040848069112639114
4539,MASON ST PL,A40,15,0.1456144620474035
4540,AVERY PL,A40,15,0.06127210377996802
4541,TREMONT ST,A31,20,0.3341961619283148
4542,MASON ST,A41,15,0.3210575389428182
4543,WEST ST,A41,15,0.16503763191820958
4544,HANOVER ST,A40,15,0.1685381382167359
4545,BLACKSTONE ST,A40,15,0.2816831007901941
4546,,A63,20,0.1379378069539982
4547,,A63,20,0.19635824022926873
4548,BLACKSTONE ST,A31,20,0.03819682333547055
4549,BLACKSTONE ST,A31,20,0.0841842957833163
4550,CROSS ST,A31,20,0.0657007501405385
4551,CROSS ST,A31,20,0.021846545149346325
4552,N WASHINGTON ST,A35,20,0.038556280618806824
4553,BLACKSTONE ST,A31,20,0.06176363029014431
4554,BLACKSTONE ST,A40,15,0.11008958406135326
4555,,A63,20,0.18958327756805637
4556,,A63,20,0.06516696752833305
4557,N WASHINGTON ST,A35,20,0.02456982535963539
4558,I 93,A11,45,0.026628224415216555
4559,STATE HWY 3,A11,45,0.026628224415216555
4560,,A63,20,0.036985199124473664
4561,CROSS ST,A31,20,0.035838869300523477
4562,,A63,20,0.030630982014086976
4563,STILLMAN PL,A40,15,0.02763721893349081
4564,NEW CHARDON ST,A35,20,0.10637890974604533
4565,I 93,A11,45,0.01580119178626088
4566,STATE HWY 3,A11,45,0.01580119178626088
4567,I 93,A11,45,0.012282653502604778
4568,STATE HWY 3,A11,45,0.012282653502604778
4569,N WASHINGTON ST,A35,20,0.026052753798837598
4570,N WASHINGTON ST,A35,20,0.0398364199911448
4571,N WASHINGTON ST,A35,20,0.019278133963500862
4572,N WASHINGTON ST,A35,20,0.04145582840029931
4573,N WASHINGTON ST,A35,20,0.14509539919357362
4574,,A63,20,0.17677769003167565
4575,STILLMAN PL,A40,15,0.16582331335797224
4576,C ST,A40,15,0.25999282883852964
4577,SUMMER ST,A40,15,0.11891049723882102
4578,B ST,A40,15,0.1718307348014387
4579,SUMMER ST,A40,15,0.11612730958933655
4580,FARGO ST,A40,15,0.3790056456004479
4581,CONGRESS ST,A31,20,0.03954516067042509
4582,B ST,A40,15,0.16552305103151077
4583,CONGRESS ST,A31,20,0.03313133667449997
4584,SUMMER ST,A40,15,0.31225998749723916
4585,B ST,A40,15,0.040673605515342465
4586,SUMMER ST,A40,15,0.5571041675034005
4587,CONGRESS ST,A31,20,0.051548481632908136
4588,CONGRESS ST,A31,20,0.07398142102582315
4589,CONGRESS ST,A31,20,0.061891826608261875
4590,FARNSWORTH ST,A40,15,0.6319716704276543
4591,PITTSBURGH ST,A40,15,0.43752182530462164
4592,STILLINGS ST,A40,15,0.44742187110403064
4593,CALVIN PL,A40,15,0.11612245146720213
4594,STILLINGS ST,A40,15,0.09242838218681507
4595,PITTSBURGH ST,A40,15,0.1947470121928039
4596,CONGRESS ST,A31,20,0.3976392584796935
4597,CONGRESS ST,A31,20,0.010630726270489556
4598,B ST,A40,15,0.15075370991939738
4599,NORTHERN AVE,A41,15,0.4986536210705354
4600,NORTHERN AVE,A41,15,0.06601706457941142
4601,D ST,A40,15,0.7254349245616329
4602,FARGO ST,A40,15,0.2140056590335026
4603,FARGO ST,A40,15,0.22998366991078364
4604,FARGO ST,A40,15,0.19884724225003442
4605,D ST,A40,15,0.15050616506456155
4606,C ST,A40,15,0.20619786666353715
4607,SUMMER ST,A40,15,0.06722217862422095
4608,SOMERSET ST,A40,15,0.11054887548888578
4609,BEACON ST,A31,20,0.050409169153784406
4610,,A40,15,0.03436408053508957
4611,BEACON ST,A31,20,0.12935736135526138
4612,BOWDOIN ST,A40,15,0.13968702242095754
4613,ASHBURTON PL,A40,15,0.266922372943135
4614,SOMERSET ST,A40,15,0.11054887548888578
4615,PEMBERTON SQ,A40,15,0.20422247197042737
4616,SOMERSET ST,A40,15,0.42694834956070954
4617,ROWE PL,A40,15,0.09863888039288621
4618,CHAUNCY ST,A40,15,0.17182542365246578
4619,BEDFORD ST,A41,15,0.1652697748119481
4620,CHAUNCY ST,A40,15,0.10309502233678518
4621,BEDFORD ST,A41,15,0.16527036518083588
4622,AVON ST,A40,15,0.3638186903957268
4623,KINGSTON ST,A40,15,0.22483952546408342
4624,BEDFORD ST,A41,15,0.040848198892291736
4625,BEDFORD ST,A41,15,0.16339279673657
4626,KINGSTON ST,A40,15,0.26329451902413264
4627,CHAUNCY ST,A40,15,0.2405543764001401
4628,SUMMER ST,A41,15,0.15049635274150952
4629,SUMMER ST,A41,15,0.11639777714796785
4630,SUMMER ST,A41,15,0.0687297252841946
4631,ARCH ST,A40,15,0.12639301071186854
4632,WINTER ST,A07,20,0.08708755191984033
4633,SUMMER ST,A41,15,0.1988320314175301
4634,WASHINGTON ST,A31,20,0.18991744178124204
4635,WESLEYAN PL,A40,15,0.06721391401459925
4636,BROMFIELD ST,A40,15,0.04084598925427748
4637,PROVINCE ST,A40,15,0.09242688843712248
4638,BROMFIELD ST,A40,15,0.18321786976654297
4639,HAWLEY ST,A40,15,0.15049591188456327
4640,FEDERAL ST,A41,15,0.05527443786706575
4641,FEDERAL ST,A41,15,0.05527443786706575
4642,HIGH ST,A40,15,0.27923254233780637
4643,MATTHEWS ST,A40,15,0.2060980550648954
4644,,A63,20,0.10722720528750593
4645,ATLANTIC AVE,A31,20,0.1994810504178644
4646,PURCHASE ST,A40,15,0.47641271708674
4647,I 93,A11,45,0.17538717828403852
4648,STATE HWY 3,A11,45,0.17538717828403852
4649,HIGH STREET PL,A40,15,0.14409688069472215
4650,MATTHEWS ST,A40,15,0.11639722991426578
4651,HIGH ST,A40,15,0.17182436145043645
4652,CONGRESS ST,A31,20,0.07732078873291252
4653,FEDERAL ST,A41,15,0.1945355927097093
4654,FRANKLIN ST,A31,20,0.12428093021265184
4655,FEDERAL ST,A41,15,0.33415252761440123
4656,MILK ST,A41,15,0.10211497353563177
4657,CONGRESS ST,A31,20,0.24052602945359186
4658,MILK ST,A41,15,0.1315361578502904
4659,CONGRESS ST,A31,20,0.16441893818601166
4660,FRANKLIN ST,A31,20,0.17246951841752772
4661,PEARL ST,A40,15,0.309280200160849
4662,PEARL ST,A40,15,0.1117403719068152
4663,ALDINE ST,A40,15,0.06721684675389861
4664,HATHAWAY ST,A40,15,0.034365104222337656
4665,ALDINE ST,A40,15,0.11639887207477506
4666,ATLANTIC AVE,A31,20,0.1288688504658467
4667,HATHAWAY ST,A40,15,0.11611987945856166
4668,CONGRESS ST,A31,20,0.15464196866672217
4669,HIGH ST,A40,15,0.06721560265063385
4670,,A40,15,0.04931849814982069
4671,CONGRESS ST,A31,20,0.030635759578829486
4672,CONGRESS ST,A31,20,0.04419498014407014
4673,POST OFFICE SQ,A40,15,0.21894021524151772
4674,WATER ST,A40,15,0.2587171239054782
4675,CONGRESS ST,A31,20,0.10807216308299394
4676,EXCHANGE ST,A40,15,0.23134709223085334
4677,KILBY ST,A40,15,0.034364003005754505
4678,KILBY ST,A40,15,0.03436408053508957
4679,KILBY ST,A40,15,0.08538977883731183
4680,MILK ST,A41,15,0.14795161841324012
4681,KILBY ST,A40,15,0.11054887561184513
4682,KILBY ST,A40,15,0.05892662888896509
4683,MILK ST,A41,15,0.06721329214094032
4684,KILBY ST,A40,15,0.1030928205684389
4685,MILK ST,A41,15,0.11639476651327614
4686,KILBY ST,A40,15,0.058926561531501526
4687,KILBY ST,A40,15,0.034364138286418246
4688,KILBY ST,A40,15,0.09242654356384535
4689,WATER ST,A40,15,0.0853898329609654
4690,KILBY PL,A40,15,0.10578627562946985
4691,BATTERYMARCH ST,A40,15,0.13153464401179374
4692,WATER ST,A40,15,0.03360625716779393
4693,WATER ST,A40,15,0.1680309525524275
4694,STATE ST,A31,20,0.12253348318602478
4695,STATE ST,A31,20,0.07397423469179873
4696,MERCHANTS ROW,A40,15,0.1440959594441982
4697,N MARKET ST,A40,15,0.0612653765989841
4698,N MARKET ST,A40,15,0.0612653765989841
4699,MERCHANTS ROW,A40,15,0.2117801679523781
4700,MERCHANTS ROW,A40,15,0.09242582557620478
4701,STATE ST,A31,20,0.06467789571887402
4702,STATE ST,A31,20,0.10920146560749262
4703,BUTLER ROW,A40,15,0.22462410134159247
4704,ALBANY ST,A40,15,0.11785677173090778
4705,HARRISON AVE,A40,15,0.15050903127439172
4706,BRISTOL ST,A40,15,0.45991288014238596
4707,E BERKELEY ST,A40,15,0.18324777457218266
4708,HARRISON AVE,A40,15,0.28819761189527054
4709,E BERKELEY ST,A40,15,0.3839513866026867
4710,TRAVELER ST,A40,15,0.3927962887022004
4711,ALBANY ST,A40,15,0.20293479865951206
4712,W 4TH ST,A40,15,0.06722599946704985
4713,ALBANY ST,A40,15,0.2618118744223869
4714,W 4TH ST,A40,15,0.04085489296656324
4715,W 4TH ST,A40,15,0.08625726366987532
4716,W 4TH ST,A40,15,0.13155394303697665
4717,I 93,A15,45,0.27057908397451214
4718,GEN PULASKI SKWY,A15,45,0.27057908397451214
4719,I 93,A15,45,0.2618115499037947
4720,GEN PULASKI SKWY,A15,45,0.2618115499037947
4721,MILHEROER PL,A40,15,0.16343178698069497
4722,OLD COLONY AVE,A40,15,0.26181426740214436
4723,OLD COLONY AVE,A40,15,0.05892883641800502
4724,B ST,A40,15,0.04932743308577247
4725,DORCHESTER AVE,A40,15,0.1396879962975822
4726,DORCHESTER AVE,A40,15,0.19453613856405366
4727,W 6TH ST,A40,15,0.11641137004661867
4728,DORCHESTER AVE,A31,20,0.06218374247764777
4729,DORCHESTER AVE,A31,20,0.18717932936106307
4730,W 5TH ST,A41,15,0.19885623704377234
4731,W 4TH ST,A40,15,0.16574122725305138
4732,W 4TH ST,A40,15,0.06722653245898258
4733,W 4TH ST,A40,15,0.06128292402438313
4734,W 4TH ST,A40,15,0.08625800243142775
4735,W 4TH ST,A40,15,0.08625812550520841
4736,CROSS ST,A63,20,0.11311987337478308
4737,I 93 - US HWY 1 - STATE HWY 3 RAMP,A63,20,0.11311987337478308
4738,HANOVER ST,A40,15,0.12638904072483445
4739,SUMNER TUN,A22,20,0.08704424659779038
4740,STATE HWY 1A,A22,20,0.08704424659779038
4741,MECHANIC CT,A40,15,0.07775202541141601
4742,NORTH ST,A63,20,0.06905475401707771
4743,CALLAHAN TUNNEL ACCESS RAMP,A63,20,0.06905475401707771
4744,,A63,20,0.020412333380493638
4745,NORTH ST,A41,15,0.12097168186900799
4746,CALLAHAN TUN,A22,20,0.06645416681456415
4747,STATE HWY 1A,A22,20,0.06645416681456415
4748,SALEM ST,A40,15,0.09498091583915347
4749,STILLMAN ST,A40,15,0.17246293547609545
4750,CROSS ST,A40,15,0.06808431983667806
4751,SALEM ST,A40,15,0.09242493506965087
4752,SALEM ST,A40,15,0.09242484888639826
4753,WIGET ST,A40,15,0.06720707025629119
4754,BARTLETT PL,A40,15,0.034362960298332745
4755,BARTLETT PL,A40,15,0.05892587411189373
4756,COOPER ST,A40,15,0.12560083713482728
4757,WIGET ST,A40,15,0.1344144075912468
4758,BARTLETT PL,A40,15,0.1455907853204018
4759,SALEM ST,A40,15,0.06872597835006124
4760,COOPER ST,A40,15,0.125601027391645
4761,JERUSALEM PL,A40,15,0.12560083713482728
4762,BALDWIN PL,A40,15,0.12252178243362404
4763,NOYES PL,A40,15,0.1256000762129027
4764,N HANOVER CT,A40,15,0.04931381466090299
4765,ANTHONY PL,A40,15,0.1309969532347503
4766,MECHANIC ST,A40,15,0.06872640319086534
4767,HANOVER ST,A40,15,0.04931392216122264
4768,FLEET ST,A40,15,0.0986261752992529
4769,FLEET ST,A40,15,0.06126118377302468
4770,LOMBARD PL,A40,15,0.15325570561857052
4771,LOMBARD PL,A40,15,0.04931273771528355
4772,THACHER ST,A40,15,0.08251099746113374
4773,PRINCE ST,A41,15,0.034706277489081616
4774,PRINCE ST,A41,15,0.13441156325481377
4775,LOMBARD PL,A40,15,0.06872543760382291
4776,PRINCE ST,A41,15,0.1163874672109944
4777,MARGARET ST,A40,15,0.11785143288589738
4778,SNOW HILL ST,A40,15,0.1379098734998412
4779,SNOW HILL ST,A40,15,0.0829116566368637
4780,SNOW HILL ST,A40,15,0.03771539550674199
4781,SNOW HILL ST,A40,15,0.10197124642508609
4782,HULL STREET PL,A40,15,0.0924239583704344
4783,CLEVELAND PL,A40,15,0.2144661447167148
4784,SHEAFE ST,A40,15,0.25034795062249976
4785,SALEM ST,A40,15,0.08538927341623907
4786,SALEM ST,A40,15,0.18484869254657296
4787,SALEM ST,A40,15,0.058925693951267906
4788,N BENNETT ST,A40,15,0.14793756721082202
4789,MARGARET ST,A40,15,0.09242418839057383
4790,SHEAFE ST,A40,15,0.06403540438420414
4791,HULL ST,A40,15,0.2503466673806265
4792,SHEAFE ST,A40,15,0.05206620386430132
4793,SALEM ST,A40,15,0.03436259320715594
4794,HULL STREET CT,A40,15,0.04083955400091647
4795,SALEM ST,A40,15,0.09242413073852082
4796,HULL ST,A40,15,0.04083955400091647
4797,SNELLING PL,A40,15,0.03436247730363256
4798,HULL ST,A40,15,0.0687250127570494
4799,SNOW HILL ST,A40,15,0.19346053225809817
4800,HARRISON AVE,A40,15,0.1977264709964249
4801,HARVARD ST,A40,15,0.20165960462208812
4802,W KNEELAND ST,A40,15,0.1225498618389652
4803,TYLER ST,A40,15,0.3735170070501741
4804,HARVARD ST,A40,15,0.14796373008666405
4805,HARVARD ST,A40,15,0.07511208603410008
4806,TYLER ST,A40,15,0.08539048594422934
4807,HOLLAND PL,A40,15,0.08252265257628266
4808,HARRISON AVE,A40,15,0.2294316466764541
4809,HARRISON AVE,A40,15,0.09242864043232146
4810,TYLER ST,A40,15,0.1977263770201951
4811,KNEELAND ST,A40,15,0.12562765768892192
4812,KNEELAND ST,A31,20,0.17418539187974755
4813,BEACH ST,A40,15,0.15328541217526134
4814,KNAPP ST,A40,15,0.11785483443942357
4815,KNAPP ST,A40,15,0.1440974703636567
4816,BEACH ST,A40,15,0.040849369219908414
4817,WASHINGTON ST,A31,20,0.08431485745917712
4818,WASHINGTON ST,A31,20,0.015318318667839318
4819,WASHINGTON ST,A31,20,0.1253073021364331
4820,ESSEX ST,A41,15,0.14561758873886968
4821,HERSEY PL,A40,15,0.165823313439944
4822,KNAPP ST,A40,15,0.12562689703765045
4823,BEACH ST,A40,15,0.16339747621683606
4824,HARRISON AVE,A40,15,0.1707807312016145
4825,HARRISON AVE,A40,15,0.13968736923391586
4826,BEACH ST,A40,15,0.13443715940849754
4827,HARRISON AVE,A40,15,0.1396873454902936
4828,ESSEX ST,A41,15,0.1256240440674417
4829,HARRISON AVE,A40,15,0.1707804824730365
4830,OXFORD PL,A40,15,0.14297165430494066
4831,ESSEX ST,A41,15,0.06127307856314233
4832,ESSEX ST,A41,15,0.10212179781274415
4833,CHAUNCY ST,A40,15,0.17678157590325544
4834,BROADWAY,A31,20,0.18568297082730936
4835,BROADWAY ST,A40,15,0.06873339488629615
4836,I 93,A15,45,0.019642648908951996
4837,GEN PULASKI SKWY,A15,45,0.019642648908951996
4838,,A63,20,0.03699230507871651
4839,,A63,20,0.04419594326382641
4840,,A63,20,0.030639512518415915
4841,I 93,A15,45,0.019642641450589516
4842,GEN PULASKI SKWY,A15,45,0.019642641450589516
4843,,A63,20,0.06127922005884632
4844,,A63,20,0.13852837621080638
4845,,A63,20,0.1522002600938135
4846,BROADWAY ST,A40,15,0.08252619920787431
4847,I 93,A15,45,0.05892783395536981
4848,GEN PULASKI SKWY,A15,45,0.05892783395536981
4849,I 93,A15,45,0.05527443778599075
4850,GEN PULASKI SKWY,A15,45,0.05527443778599075
4851,I 93,A15,45,0.15714086054080328
4852,GEN PULASKI SKWY,A15,45,0.15714086054080328
4853,,A63,20,0.1746056293177242
4854,,A63,20,0.2300564406882976
4855,,A63,20,0.25617195945072224
4856,,A63,20,0.2847080236372097
4857,I 93,A15,45,0.1205329387795888
4858,GEN PULASKI SKWY,A15,45,0.1205329387795888
4859,,A63,20,0.03699157833968796
4860,,A63,20,0.8020901451414195
4861,DORCHESTER AVE,A40,15,0.22484042281514333
4862,W DORCHESTER AVE,A40,15,0.05911711046502485
4863,DORCHESTER AVE,A40,15,0.13968763527896116
4864,SNOW PL,A40,15,0.09044959645299241
4865,BUSSEY PL,A40,15,0.06872957082238036
4866,HAWLEY ST,A40,15,0.11785375326999248
4867,WASHINGTON ST,A31,20,0.051546772578304666
4868,FRANKLIN ST,A31,20,0.12377713798004268
4869,WASHINGTON ST,A31,20,0.08729675911566515
4870,ORDWAY PL,A40,15,0.09863478914275006
4871,HAWLEY ST,A40,15,0.11639622629544814
4872,COLUMBIA ST,A40,15,0.2495721040791121
4873,BEDFORD ST,A41,15,0.20610224144467565
